bill,name,vote
S1M-3429,"Canavan, Dennis",1
S1M-3450.2,"Canavan, Dennis",-1
S1M-3469.1,"Canavan, Dennis",1
S1M-3469,"Canavan, Dennis",1
S1M-3477.2,"Canavan, Dennis",-1
S1M-3477.1,"Canavan, Dennis",-1
S1M-3477,"Canavan, Dennis",0
S1M-3270,"Canavan, Dennis",1
S1M-3507.1,"Canavan, Dennis",-1
S1M-3507,"Canavan, Dennis",1
S1M-3511.2,"Canavan, Dennis",-1
S1M-3536.1,"Canavan, Dennis",1
S1M-3536.3,"Canavan, Dennis",1
S1M-3536,"Canavan, Dennis",1
S1M-3541.2,"Canavan, Dennis",1
S1M-3541.1,"Canavan, Dennis",-1
S1M-3541,"Canavan, Dennis",-1
S1M-3543.1,"Canavan, Dennis",1
S1M-3543.2,"Canavan, Dennis",-1
S1M-3572,"Canavan, Dennis",-1
S1M-3534.1,"Canavan, Dennis",1
S1M-3534,"Canavan, Dennis",-1
S1M-3569.2,"Canavan, Dennis",0
S1M-3569,"Canavan, Dennis",0
S1M-3570.2,"Canavan, Dennis",0
S1M-3570,"Canavan, Dennis",-1
S1M-3571.1,"Canavan, Dennis",1
S1M-3571.2,"Canavan, Dennis",-1
S1M-3571,"Canavan, Dennis",1
S1M-3608.1,"Canavan, Dennis",0
S1M-3608,"Canavan, Dennis",0
S1M-3602.2,"Canavan, Dennis",0
S1M-3602.1,"Canavan, Dennis",0
S1M-3602,"Canavan, Dennis",0
S1M-3643,"Canavan, Dennis",-1
S1M-3656,"Canavan, Dennis",-1
S1M-3650.2,"Canavan, Dennis",1
S1M-3650,"Canavan, Dennis",1
S1M-3641.2,"Canavan, Dennis",1
S1M-3641,"Canavan, Dennis",1
S1M-3649,"Canavan, Dennis",-1
S1M-3648.2,"Canavan, Dennis",1
S1M-3648,"Canavan, Dennis",1
S1M-3640,"Canavan, Dennis",-1
S1M-3676,"Canavan, Dennis",-1
S1M-3671,"Canavan, Dennis",-1
S1M-3670,"Canavan, Dennis",-1
S1M-3678.1,"Canavan, Dennis",1
S1M-3678.2,"Canavan, Dennis",-1
S1M-3678,"Canavan, Dennis",1
S1M-3698.2,"Canavan, Dennis",-1
S1M-3698,"Canavan, Dennis",1
S1M-3701,"Canavan, Dennis",1
S1M-3702.1,"Canavan, Dennis",1
S1M-3702,"Canavan, Dennis",1
S1M-3700.2,"Canavan, Dennis",1
S1M-3700.1,"Canavan, Dennis",-1
S1M-3708.1.1,"Canavan, Dennis",-1
S1M-3396.1,"Canavan, Dennis",-1
S1M-3396,"Canavan, Dennis",1
S1M-3652,"Canavan, Dennis",0
S1M-3728,"Canavan, Dennis",1
S1M-3748.2,"Canavan, Dennis",1
S1M-3748.1,"Canavan, Dennis",-1
S1M-3748,"Canavan, Dennis",1
S1M-3760.3.1,"Canavan, Dennis",0
S1M-3760.3.3,"Canavan, Dennis",1
S1M-3760.3.2,"Canavan, Dennis",1
S1M-3760.3,"Canavan, Dennis",-1
S1M-3760,"Canavan, Dennis",-1
S1M-3780,"Canavan, Dennis",1
S1M-3818.1,"Canavan, Dennis",-1
S1M-3818,"Canavan, Dennis",1
S1M-3809.1,"Canavan, Dennis",1
S1M-3809,"Canavan, Dennis",1
S1M-3811.2,"Canavan, Dennis",-1
S1M-3811,"Canavan, Dennis",1
S1M-3727.1,"Canavan, Dennis",-1
S1M-3727,"Canavan, Dennis",-1
S1M-3856,"Canavan, Dennis",1
S1M-3892,"Canavan, Dennis",-1
S1M-3879.1,"Canavan, Dennis",-1
S1M-3879,"Canavan, Dennis",-1
S1M-3880.2,"Canavan, Dennis",-1
S1M-3880,"Canavan, Dennis",1
S1M-3680,"Canavan, Dennis",-1
S1M-3914.1,"Canavan, Dennis",1
S1M-3914.2,"Canavan, Dennis",-1
S1M-3914,"Canavan, Dennis",-1
S1M-3730,"Canavan, Dennis",1
S1M-3944.1,"Canavan, Dennis",1
S1M-3944,"Canavan, Dennis",1
S1M-3943.1,"Canavan, Dennis",1
S1M-3939,"Canavan, Dennis",1
S1M-3956.1,"Canavan, Dennis",1
S1M-3958.1,"Canavan, Dennis",1
S1M-3958,"Canavan, Dennis",-1
S1M-3959.1,"Canavan, Dennis",1
S1M-3778,"Canavan, Dennis",1
S1M-3986.2,"Canavan, Dennis",0
S1M-3986.1,"Canavan, Dennis",-1
S1M-3986,"Canavan, Dennis",-1
S1M-3867.1,"Canavan, Dennis",1
S1M-3867,"Canavan, Dennis",1
S1M-4012.6.1,"Canavan, Dennis",0
S1M-4012.6.2,"Canavan, Dennis",1
S1M-4012.6,"Canavan, Dennis",-1
S1M-4012.5,"Canavan, Dennis",1
S1M-4012,"Canavan, Dennis",-1
S1M-4039,"Canavan, Dennis",-1
S1M-4043,"Canavan, Dennis",-1
S1M-4057.1,"Canavan, Dennis",-1
S1M-4057.2,"Canavan, Dennis",-1
S1M-4057,"Canavan, Dennis",-1
S1M-4004,"Canavan, Dennis",-1
S1M-4064.2,"Canavan, Dennis",1
S1M-4064.1,"Canavan, Dennis",-1
S1M-4064,"Canavan, Dennis",0
S1M-1,"Aitken, Bill",1
S1M-4.1,"Aitken, Bill",1
S1M-4.3,"Aitken, Bill",0
S1M-4,"Aitken, Bill",-1
S1M-5,"Aitken, Bill",-1
S1M-17,"Aitken, Bill",0
S1M-29,"Aitken, Bill",1
S1M-19.2,"Aitken, Bill",1
S1M-40.1,"Aitken, Bill",-1
S1M-40.2,"Aitken, Bill",-1
S1M-52.1,"Aitken, Bill",1
S1M-52,"Aitken, Bill",-1
S1M-2.4,"Aitken, Bill",1
S1M-2,"Aitken, Bill",-1
S1M-53.1,"Aitken, Bill",-1
S1M-53.2,"Aitken, Bill",-1
S1M-53.3,"Aitken, Bill",-1
S1M-53.4,"Aitken, Bill",-1
S1M-53,"Aitken, Bill",1
S1M-60,"Aitken, Bill",1
S1M-61,"Aitken, Bill",1
S1M-67.1,"Aitken, Bill",1
S1M-67,"Aitken, Bill",1
S1M-68.1,"Aitken, Bill",1
S1M-68.2,"Aitken, Bill",1
S1M-68,"Aitken, Bill",-1
S1M-105.1,"Aitken, Bill",1
S1M-127.1,"Aitken, Bill",0
S1M-127,"Aitken, Bill",-1
S1M-131.1,"Aitken, Bill",-1
S1M-131,"Aitken, Bill",1
S1M-137,"Aitken, Bill",0
S1M-151.2,"Aitken, Bill",-1
S1M-151Mr,"Aitken, Bill",1
S1M-154.2,"Aitken, Bill",1
S1M-160.1,"Aitken, Bill",1
S1M-163.1,"Aitken, Bill",1
S1M-171.2,"Aitken, Bill",-1
S1M-172.1,"Aitken, Bill",-1
S1M-172,"Aitken, Bill",0
S1M-186.1,"Aitken, Bill",-1
S1M-186,"Aitken, Bill",1
S1M-185.1,"Aitken, Bill",1
S1M-185.2,"Aitken, Bill",1
S1M-185,"Aitken, Bill",0
S1M-230.2,"Aitken, Bill",-1
S1M-230,"Aitken, Bill",0
S1M-240.2,"Aitken, Bill",1
S1M-242.1,"Aitken, Bill",1
S1M-242.2,"Aitken, Bill",-1
S1M-242,"Aitken, Bill",-1
S1M-258.1,"Aitken, Bill",-1
S1M-258.2,"Aitken, Bill",1
S1M-285.1,"Aitken, Bill",-1
S1M-296.1,"Aitken, Bill",1
S1M-296.2,"Aitken, Bill",-1
S1M-295.1,"Aitken, Bill",-1
S1M-295,"Aitken, Bill",1
S1M-314.1,"Aitken, Bill",1
S1M-314,"Aitken, Bill",0
S1M-313.2,"Aitken, Bill",-1
S1M-313.1,"Aitken, Bill",1
S1M-313,"Aitken, Bill",-1
S1M-316.1,"Aitken, Bill",-1
S1M-316.2,"Aitken, Bill",-1
S1M-316,"Aitken, Bill",-1
S1M-327.1,"Aitken, Bill",-1
S1M-327,"Aitken, Bill",-1
S1M-334.2,"Aitken, Bill",-1
S1M-334.1Bill,"Aitken, Bill",1
S1M-334,"Aitken, Bill",-1
S1M-358.1,"Aitken, Bill",-1
S1M-381,"Aitken, Bill",1
S1M-354.1,"Aitken, Bill",-1
S1M-378,"Aitken, Bill",-1
S1M-383.3,"Aitken, Bill",1
S1M-383,"Aitken, Bill",-1
S1M-406.1,"Aitken, Bill",-1
S1M-408.2,"Aitken, Bill",-1
S1M-408,"Aitken, Bill",1
S1M-430.1,"Aitken, Bill",1
S1M-430,"Aitken, Bill",-1
S1M-437.2,"Aitken, Bill",1
S1M-437.1,"Aitken, Bill",1
S1M-437,"Aitken, Bill",1
S1M-455,"Aitken, Bill",0
S1M-461.1,"Aitken, Bill",-1
S1M-461.4,"Aitken, Bill",1
S1M-461,"Aitken, Bill",-1
S1M-482.1,"Aitken, Bill",-1
S1M-482,"Aitken, Bill",-1
S1M-483.1,"Aitken, Bill",1
S1M-483.2,"Aitken, Bill",1
S1M-483,"Aitken, Bill",1
S1M-486.1,"Aitken, Bill",1
S1M-486.2,"Aitken, Bill",1
S1M-508.2,"Aitken, Bill",1
S1M-508.1,"Aitken, Bill",1
S1M-510.1,"Aitken, Bill",-1
S1M-510,"Aitken, Bill",-1
S1M-509.1,"Aitken, Bill",-1
S1M-509.2,"Aitken, Bill",-1
S1M-509,"Aitken, Bill",-1
S1M-498,"Aitken, Bill",0
S1M-554ÑIrene,"Aitken, Bill",-1
S1M-459.1,"Aitken, Bill",-1
S1M-550.2,"Aitken, Bill",1
S1M-550.1,"Aitken, Bill",1
S1M-550,"Aitken, Bill",1
S1M-569.1,"Aitken, Bill",1
S1M-569.2,"Aitken, Bill",1
S1M-586.1,"Aitken, Bill",1
S1M-517.1,"Aitken, Bill",-1
S1M-559,"Aitken, Bill",-1
S1M-610.1,"Aitken, Bill",-1
S1M-610,"Aitken, Bill",-1
S1M-607.2,"Aitken, Bill",1
S1M-639.1,"Aitken, Bill",-1
S1M-639,"Aitken, Bill",0
S1M-638.1,"Aitken, Bill",-1
S1M-638,"Aitken, Bill",-1
S1M-642.1,"Aitken, Bill",1
S1M-532,"Aitken, Bill",-1
S1M-676.1,"Aitken, Bill",-1
S1M-676,"Aitken, Bill",-1
S1M-675.2,"Aitken, Bill",0
S1M-675.1,"Aitken, Bill",1
S1M-675.4,"Aitken, Bill",0
S1M-675,"Aitken, Bill",-1
S1M-700.2,"Aitken, Bill",1
S1M-700,"Aitken, Bill",1
S1M-707.1,"Aitken, Bill",0
S1M-707,"Aitken, Bill",0
S1M-720.1,"Aitken, Bill",1
S1M-720.2,"Aitken, Bill",-1
S1M-720,"Aitken, Bill",-1
S1M-736.1,"Aitken, Bill",-1
S1M-736,"Aitken, Bill",-1
S1M-738.1,"Aitken, Bill",-1
S1M-738,"Aitken, Bill",-1
S1M-733.1,"Aitken, Bill",-1
S1M-733,"Aitken, Bill",1
S1M-778,"Aitken, Bill",1
S1M-637,"Aitken, Bill",-1
S1M-772,"Aitken, Bill",-1
S1M-792.2,"Aitken, Bill",0
S1M-792,"Aitken, Bill",0
S1M-790.2,"Aitken, Bill",0
S1M-790,"Aitken, Bill",0
S1M-793.1,"Aitken, Bill",0
S1M-793.2,"Aitken, Bill",0
S1M-793,"Aitken, Bill",0
S1M-818.2,"Aitken, Bill",-1
S1M-818,"Aitken, Bill",-1
S1M-823.1,"Aitken, Bill",1
S1M-823.2,"Aitken, Bill",1
S1M-858.1,"Aitken, Bill",1
S1M-858.2,"Aitken, Bill",1
S1M-858,"Aitken, Bill",-1
S1M-868.1,"Aitken, Bill",-1
S1M-868.2,"Aitken, Bill",1
S1M-868,"Aitken, Bill",-1
S1M-890.1.1,"Aitken, Bill",1
S1M-890.1,"Aitken, Bill",1
S1M-890,"Aitken, Bill",1
S1M-888.1,"Aitken, Bill",1
S1M-887.1,"Aitken, Bill",-1
S1M-896.2,"Aitken, Bill",-1
S1M-896.1,"Aitken, Bill",1
S1M-896,"Aitken, Bill",0
S1M-921.1,"Aitken, Bill",1
S1M-921.2,"Aitken, Bill",1
S1M-877,"Aitken, Bill",-1
S1M-966.1,"Aitken, Bill",-1
S1M-905.1,"Aitken, Bill",-1
S1M-905,"Aitken, Bill",-1
S1M-1008.1,"Aitken, Bill",-1
S1M-1008,"Aitken, Bill",-1
S1M-1007.1,"Aitken, Bill",1
S1M-1007.2,"Aitken, Bill",1
S1M-1036,"Aitken, Bill",-1
S1M-786,"Aitken, Bill",-1
S1M-1027.1,"Aitken, Bill",1
S1M-1027,"Aitken, Bill",1
S1M-1026.2,"Aitken, Bill",-1
S1M-1026,"Aitken, Bill",-1
S1M-1065,"Aitken, Bill",-1
S1M-1051.2,"Aitken, Bill",-1
S1M-1051.1,"Aitken, Bill",1
S1M-1092,"Aitken, Bill",0
S1M-1091.1,"Aitken, Bill",1
S1M-1091.2,"Aitken, Bill",1
S1M-1091,"Aitken, Bill",-1
S1M-1072,"Aitken, Bill",1
S1M-1147.2,"Aitken, Bill",1
S1M-1147.1,"Aitken, Bill",1
S1M-1147,"Aitken, Bill",-1
S1M-985.1,"Aitken, Bill",1
S1M-985,"Aitken, Bill",-1
S1M-1077,"Aitken, Bill",-1
S1M-1196.1,"Aitken, Bill",0
S1M-1185,"Aitken, Bill",0
S1M-1213.2,"Aitken, Bill",1
S1M-1213,"Aitken, Bill",0
S1M-1216.2,"Aitken, Bill",-1
S1M-1216,"Aitken, Bill",-1
S1M-1215.1,"Aitken, Bill",-1
S1M-1215,"Aitken, Bill",-1
S1M-1217,"Aitken, Bill",1
S1M-1238.2,"Aitken, Bill",1
S1M-1238.1,"Aitken, Bill",-1
S1M-1238,"Aitken, Bill",-1
S1M-1239.2,"Aitken, Bill",-1
S1M-1239,"Aitken, Bill",-1
S1M-1277.1,"Aitken, Bill",0
S1M-1277,"Aitken, Bill",1
S1M-1275.1,"Aitken, Bill",0
S1M-1275,"Aitken, Bill",1
S1M-1271.1,"Aitken, Bill",-1
S1M-1271.2,"Aitken, Bill",0
S1M-1297.1,"Aitken, Bill",1
S1M-1299.2,"Aitken, Bill",-1
S1M-1299.1,"Aitken, Bill",1
S1M-1299,"Aitken, Bill",0
S1M-1303.2,"Aitken, Bill",-1
S1M-1303,"Aitken, Bill",0
S1M-1301.1,"Aitken, Bill",-1
S1M-1301,"Aitken, Bill",-1
S1M-1305.1,"Aitken, Bill",-1
S1M-1305.2,"Aitken, Bill",1
S1M-1305,"Aitken, Bill",0
S1M-1320.2,"Aitken, Bill",-1
S1M-1320.1,"Aitken, Bill",1
S1M-1320,"Aitken, Bill",-1
S1M-1324.2,"Aitken, Bill",1
S1M-1325.2,"Aitken, Bill",1
S1M-1345.3,"Aitken, Bill",-1
S1M-1345.1,"Aitken, Bill",1
S1M-1345,"Aitken, Bill",-1
S1M-1356.1,"Aitken, Bill",0
S1M-1356.2,"Aitken, Bill",1
S1M-1356,"Aitken, Bill",1
S1M-1355.3,"Aitken, Bill",0
S1M-1355,"Aitken, Bill",1
S1M-1357.1,"Aitken, Bill",1
S1M-1357,"Aitken, Bill",-1
S1M-1354,"Aitken, Bill",1
S1M-1373.1,"Aitken, Bill",-1
S1M-1373.2,"Aitken, Bill",1
S1M-1373,"Aitken, Bill",-1
S1M-1400.1,"Aitken, Bill",1
S1M-1404.2,"Aitken, Bill",-1
S1M-1404.1,"Aitken, Bill",-1
S1M-1404,"Aitken, Bill",-1
S1M-1406.2,"Aitken, Bill",-1
S1M-1406,"Aitken, Bill",-1
S1M-1405.2,"Aitken, Bill",-1
S1M-1428,"Aitken, Bill",0
S1M-1433.1,"Aitken, Bill",-1
S1M-1434.1,"Aitken, Bill",1
S1M-1457.1,"Aitken, Bill",-1
S1M-1457,"Aitken, Bill",1
S1M-1448,"Aitken, Bill",1
S1M-1461.2,"Aitken, Bill",1
S1M-1461,"Aitken, Bill",1
S1M-1453.1,"Aitken, Bill",-1
S1M-1453.2,"Aitken, Bill",1
S1M-1453,"Aitken, Bill",-1
S1M-1462,"Aitken, Bill",1
S1M-1458,"Aitken, Bill",-1
S1M-1425.1,"Aitken, Bill",1
S1M-1502.1,"Aitken, Bill",-1
S1M-1502,"Aitken, Bill",-1
S1M-1515.2,"Aitken, Bill",1
S1M-1555.1,"Aitken, Bill",-1
S1M-1555,"Aitken, Bill",1
S1M-1550,"Aitken, Bill",-1
S1M-1548.2,"Aitken, Bill",-1
S1M-1548,"Aitken, Bill",-1
S1M-1547.1,"Aitken, Bill",-1
S1M-1547,"Aitken, Bill",-1
S1M-1528,"Aitken, Bill",1
S1M-1556.1,"Aitken, Bill",-1
S1M-1556.2,"Aitken, Bill",1
S1M-1584.1.1,"Aitken, Bill",1
S1M-1584.1,"Aitken, Bill",1
S1M-1584,"Aitken, Bill",1
S1M-1589.2,"Aitken, Bill",-1
S1M-1589,"Aitken, Bill",-1
S1M-1574,"Aitken, Bill",0
S1M-1525,"Aitken, Bill",-1
S1M-1596.1,"Aitken, Bill",-1
S1M-1596,"Aitken, Bill",1
S1M-1609.1.1,"Aitken, Bill",1
S1M-1609.1,"Aitken, Bill",-1
S1M-1609,"Aitken, Bill",-1
S1M-1610.1,"Aitken, Bill",-1
S1M-1610.2,"Aitken, Bill",1
S1M-1610,"Aitken, Bill",-1
S1M-1598,"Aitken, Bill",-1
S1M-1618,"Aitken, Bill",1
S1M-1634.1,"Aitken, Bill",1
S1M-1634,"Aitken, Bill",1
S1M-1624.1,"Aitken, Bill",-1
S1M-1624,"Aitken, Bill",-1
S1M-1626.2,"Aitken, Bill",1
S1M-1626,"Aitken, Bill",1
S1M-1627.2,"Aitken, Bill",-1
S1M-1627,"Aitken, Bill",-1
S1M-1639.1,"Aitken, Bill",-1
S1M-1639,"Aitken, Bill",-1
S1M-1664,"Aitken, Bill",1
S1M-1621.1,"Aitken, Bill",1
S1M-1621,"Aitken, Bill",0
S1M-1656.1,"Aitken, Bill",-1
S1M-1656.2,"Aitken, Bill",1
S1M-1656,"Aitken, Bill",-1
S1M-1666,"Aitken, Bill",-1
S1M-1694.2,"Aitken, Bill",-1
S1M-1694.3,"Aitken, Bill",1
S1M-1694.1,"Aitken, Bill",-1
S1M-1694,"Aitken, Bill",-1
S1M-1699.1,"Aitken, Bill",-1
S1M-1699.2,"Aitken, Bill",1
S1M-1699,"Aitken, Bill",-1
S1M-1700.2,"Aitken, Bill",-1
S1M-1700.3,"Aitken, Bill",1
S1M-1700,"Aitken, Bill",-1
S1M-1523.1,"Aitken, Bill",1
S1M-1725.2,"Aitken, Bill",-1
S1M-1725.1,"Aitken, Bill",1
S1M-1725,"Aitken, Bill",1
S1M-1726,"Aitken, Bill",1
S1M-1758.1,"Aitken, Bill",1
S1M-1758,"Aitken, Bill",1
S1M-1746,"Aitken, Bill",1
S1M-1750.1,"Aitken, Bill",-1
S1M-1750.2,"Aitken, Bill",1
S1M-1760.3,"Aitken, Bill",1
S1M-1760,"Aitken, Bill",0
S1M-1526,"Aitken, Bill",0
S1M-1775,"Aitken, Bill",1
S1M-1771.2,"Aitken, Bill",-1
S1M-1771.1,"Aitken, Bill",1
S1M-1771,"Aitken, Bill",-1
S1M-1797.2,"Aitken, Bill",-1
S1M-1797.1,"Aitken, Bill",1
S1M-1797,"Aitken, Bill",0
S1M-1794.1,"Aitken, Bill",-1
S1M-1794,"Aitken, Bill",-1
S1M-1780,"Aitken, Bill",-1
S1M-1807.1,"Aitken, Bill",-1
S1M-1807.2,"Aitken, Bill",1
S1M-1807,"Aitken, Bill",-1
S1M-1795,"Aitken, Bill",1
S1M-1825.1,"Aitken, Bill",0
S1M-1825,"Aitken, Bill",0
S1M-1857.1,"Aitken, Bill",-1
S1M-1857.2,"Aitken, Bill",1
S1M-1857,"Aitken, Bill",-1
S1M-1865.1,"Aitken, Bill",1
S1M-1866.1,"Aitken, Bill",1
S1M-1866,"Aitken, Bill",-1
S1M-1868.1,"Aitken, Bill",-1
S1M-1868.2,"Aitken, Bill",1
S1M-1868,"Aitken, Bill",-1
S1M-1890.1,"Aitken, Bill",1
S1M-1890.2,"Aitken, Bill",1
S1M-1890,"Aitken, Bill",-1
S1M-1884,"Aitken, Bill",1
S1M-1896.1,"Aitken, Bill",-1
S1M-1896.3,"Aitken, Bill",1
S1M-1912.1,"Aitken, Bill",-1
S1M-1912.2,"Aitken, Bill",1
S1M-1912,"Aitken, Bill",0
S1M-1914.2,"Aitken, Bill",-1
S1M-1914,"Aitken, Bill",-1
S1M-1918.2,"Aitken, Bill",-1
S1M-1918.1,"Aitken, Bill",-1
S1M-1918,"Aitken, Bill",-1
S1M-1922.3,"Aitken, Bill",-1
S1M-1922.2,"Aitken, Bill",1
S1M-1922,"Aitken, Bill",0
S1M-1843.1,"Aitken, Bill",1
S1M-1843,"Aitken, Bill",-1
S1M-1958.1,"Aitken, Bill",-1
S1M-1958,"Aitken, Bill",-1
S1M-1957.1,"Aitken, Bill",-1
S1M-1957,"Aitken, Bill",-1
S1M-1941,"Aitken, Bill",0
S1M-2000,"Aitken, Bill",1
S1M-2030.2,"Aitken, Bill",-1
S1M-2030.1,"Aitken, Bill",1
S1M-2030,"Aitken, Bill",-1
S1M-2023.2,"Aitken, Bill",-1
S1M-2023,"Aitken, Bill",-1
S1M-2012.3,"Aitken, Bill",-1
S1M-2012.1,"Aitken, Bill",1
S1M-2012,"Aitken, Bill",-1
S1M-2028,"Aitken, Bill",-1
S1M-2041.1,"Aitken, Bill",1
S1M-2043.1,"Aitken, Bill",-1
S1M-2043.2,"Aitken, Bill",1
S1M-2043,"Aitken, Bill",0
S1M-2172,"Aitken, Bill",1
S1M-2162,"Aitken, Bill",1
S1M-2163.1,"Aitken, Bill",-1
S1M-2163,"Aitken, Bill",1
S1M-2164,"Aitken, Bill",1
S1M-2202,"Aitken, Bill",-1
S1M-2206.1,"Aitken, Bill",-1
S1M-2206,"Aitken, Bill",-1
S1M-2078.2,"Aitken, Bill",1
S1M-2078.1,"Aitken, Bill",1
S1M-2078,"Aitken, Bill",-1
S1M-2205.2,"Aitken, Bill",-1
S1M-2205,"Aitken, Bill",-1
S1M-2207.2,"Aitken, Bill",-1
S1M-2207.1,"Aitken, Bill",-1
S1M-2207,"Aitken, Bill",-1
S1M-2245.1,"Aitken, Bill",1
S1M-2245.2,"Aitken, Bill",1
S1M-2245,"Aitken, Bill",1
S1M-2248.1.1,"Aitken, Bill",1
S1M-2248.1,"Aitken, Bill",1
S1M-2248,"Aitken, Bill",1
S1M-2278.1,"Aitken, Bill",-1
S1M-2278.2,"Aitken, Bill",1
S1M-2278,"Aitken, Bill",1
S1M-2285.1,"Aitken, Bill",-1
S1M-2285,"Aitken, Bill",1
S1M-2340.1,"Aitken, Bill",-1
S1M-2340,"Aitken, Bill",0
S1M-2344.1,"Aitken, Bill",0
S1M-2344,"Aitken, Bill",0
S1M-2347.3,"Aitken, Bill",1
S1M-2347.2,"Aitken, Bill",1
S1M-2347.1,"Aitken, Bill",-1
S1M-2347,"Aitken, Bill",1
S1M-2354.1,"Aitken, Bill",-1
S1M-2354.2,"Aitken, Bill",1
S1M-2354,"Aitken, Bill",-1
S1M-2377.2,"Aitken, Bill",-1
S1M-2377.1,"Aitken, Bill",1
S1M-2406.2,"Aitken, Bill",-1
S1M-2445.1,"Aitken, Bill",-1
S1M-2445,"Aitken, Bill",1
S1M-2444.2,"Aitken, Bill",-1
S1M-2444.3,"Aitken, Bill",1
S1M-2444,"Aitken, Bill",-1
S1M-2307,"Aitken, Bill",-1
S1M-2488.5,"Aitken, Bill",0
S1M-2488.6,"Aitken, Bill",0
S1M-2488.2,"Aitken, Bill",0
S1M-2488.3,"Aitken, Bill",0
S1M-2488.1,"Aitken, Bill",1
S1M-2488.4,"Aitken, Bill",0
S1M-2488,"Aitken, Bill",-1
S1M-2491.1,"Aitken, Bill",0
S1M-2491,"Aitken, Bill",-1
S1M-2489,"Aitken, Bill",1
S1M-2247.1,"Aitken, Bill",-1
S1M-2487.1,"Aitken, Bill",0
S1M-2487,"Aitken, Bill",0
S1M-2486.1,"Aitken, Bill",1
S1M-2486,"Aitken, Bill",1
S1M-2492.3,"Aitken, Bill",-1
S1M-2492.1,"Aitken, Bill",1
S1M-2492,"Aitken, Bill",-1
S1M-2276,"Aitken, Bill",1
S1M-2520.2,"Aitken, Bill",-1
S1M-2520.1,"Aitken, Bill",1
S1M-2538.1,"Aitken, Bill",1
S1M-2538.3,"Aitken, Bill",1
S1M-2538,"Aitken, Bill",-1
S1M-2541.1,"Aitken, Bill",-1
S1M-2541,"Aitken, Bill",-1
S1M-2545.2,"Aitken, Bill",-1
S1M-2545,"Aitken, Bill",-1
S1M-2546.1,"Aitken, Bill",1
S1M-2546.2,"Aitken, Bill",1
S1M-2555,"Aitken, Bill",1
S1M-2524.1,"Aitken, Bill",1
S1M-2524,"Aitken, Bill",-1
S1M-2578.2,"Aitken, Bill",-1
S1M-2578.1,"Aitken, Bill",1
S1M-2578,"Aitken, Bill",-1
S1M-2589,"Aitken, Bill",0
S1M-2582.2,"Aitken, Bill",-1
S1M-2582,"Aitken, Bill",-1
S1M-2577.1,"Aitken, Bill",-1
S1M-2577,"Aitken, Bill",-1
S1M-2606.2,"Aitken, Bill",-1
S1M-2606,"Aitken, Bill",-1
S1M-2274,"Aitken, Bill",-1
S1M-2631.2,"Aitken, Bill",-1
S1M-2631,"Aitken, Bill",-1
S1M-2632.1,"Aitken, Bill",0
S1M-2632,"Aitken, Bill",0
S1M-2633.1,"Aitken, Bill",1
S1M-2633,"Aitken, Bill",1
S1M-2635.3,"Aitken, Bill",-1
S1M-2635,"Aitken, Bill",-1
S1M-2630.1,"Aitken, Bill",1
S1M-2630,"Aitken, Bill",0
S1M-2353,"Aitken, Bill",0
S1M-2649,"Aitken, Bill",1
S1M-2650,"Aitken, Bill",1
S1M-2656,"Aitken, Bill",1
S1M-2654,"Aitken, Bill",0
S1M-2703.1,"Aitken, Bill",1
S1M-2703.2,"Aitken, Bill",1
S1M-2703,"Aitken, Bill",1
S1M-2697.2,"Aitken, Bill",-1
S1M-2697,"Aitken, Bill",-1
S1M-2619,"Aitken, Bill",1
S1M-2742.1,"Aitken, Bill",1
S1M-2742,"Aitken, Bill",-1
S1M-2726.1,"Aitken, Bill",1
S1M-2726,"Aitken, Bill",-1
S1M-2675,"Aitken, Bill",1
S1M-S1M-2674,"Aitken, Bill",0
S1M-2830,"Aitken, Bill",-1
S1M-2833.2,"Aitken, Bill",-1
S1M-2833.1,"Aitken, Bill",-1
S1M-2833,"Aitken, Bill",0
S1M-2839.1,"Aitken, Bill",-1
S1M-2839,"Aitken, Bill",-1
S1M-2838.2,"Aitken, Bill",-1
S1M-2838.1,"Aitken, Bill",1
S1M-2838,"Aitken, Bill",-1
S1M-2883.2,"Aitken, Bill",0
S1M-2883.1,"Aitken, Bill",1
S1M-2882.2,"Aitken, Bill",0
S1M-2882,"Aitken, Bill",-1
S1M-2506,"Aitken, Bill",-1
S1M-2919.1,"Aitken, Bill",-1
S1M-2919.2,"Aitken, Bill",-1
S1M-2919,"Aitken, Bill",1
S1M-2928,"Aitken, Bill",1
S1M-2941.2,"Aitken, Bill",-1
S1M-2941.1,"Aitken, Bill",1
S1M-2941,"Aitken, Bill",-1
S1M-2940.1,"Aitken, Bill",1
S1M-2940,"Aitken, Bill",-1
S1M-2945.2,"Aitken, Bill",0
S1M-2945,"Aitken, Bill",-1
S1M-2946.2,"Aitken, Bill",-1
S1M-2946,"Aitken, Bill",-1
S1M-2982.1,"Aitken, Bill",1
S1M-2982.2,"Aitken, Bill",1
S1M-2983,"Aitken, Bill",1
S1M-2993.2,"Aitken, Bill",-1
S1M-2993.1,"Aitken, Bill",1
S1M-2993,"Aitken, Bill",1
S1M-2994.1,"Aitken, Bill",1
S1M-2994.2,"Aitken, Bill",1
S1M-2994,"Aitken, Bill",0
S1M-2855,"Aitken, Bill",-1
S1M-3022.2,"Aitken, Bill",1
S1M-3022.3,"Aitken, Bill",1
S1M-3022.1,"Aitken, Bill",-1
