"","year","q7a","q7b","q7c","q7d","q102a","q102b","q102c","q102d","q102e","q102f","q102g","q104","q105","q106","q107","gender","age","degree","sei","ops","marital","q135","n"
"232",1992,3,4,3,3,1,1,1,1,1,1,1,4,3,4,4,"Female",40,"More than high school",66,57,1,270,3
"233",1992,2,3,3,2,8,8,1,8,8,8,8,4,2,1,3,"Male  ",55,"More than high school",66,57,1,400,6
"234",1992,3,3,2,1,1,2,1,2,1,2,2,4,1,1,3,"Male  ",32,"Less than high school",26,32,1,200,4
"235",1992,3,2,2,2,1,1,1,1,1,1,1,4,1,4,1,"Female",43,"High school          ",54,49,1,310,4
"236",1992,1,4,3,3,1,1,1,1,1,1,1,4,2,1,1,"Female",42,"More than high school",88,78,0,270,2
"237",1992,3,3,2,2,1,8,1,2,1,8,8,3,8,1,2,"Female",83,"Less than high school",NA,NA,0,80,1
"238",1992,3,3,2,2,8,8,8,8,8,8,8,8,8,1,2,"Female",75,"Less than high school",23,38,0,80,1
"239",1992,4,3,2,2,8,1,1,1,1,1,1,4,8,2,2,"Male  ",66,"Less than high school",23,38,1,150,2
"240",1992,3,3,2,2,1,1,1,1,1,1,1,4,1,1,3,"Male  ",37,"Less than high school",23,38,1,130,4
"241",1992,3,2,2,2,1,1,1,1,1,2,2,4,NA,4,2,"Female",54,"Less than high school",23,38,1,200,2
"242",1992,3,3,2,2,1,1,1,1,1,1,1,4,4,8,2,"Male  ",60,"Less than high school",23,40,1,160,2
"243",1992,4,4,2,2,1,2,1,2,1,2,2,3,1,1,2,"Female",38,"Less than high school",29,33,1,250,4
"244",1992,4,2,2,2,1,2,1,1,1,1,1,4,2,2,2,"Male  ",45,"High school          ",23,38,1,400,6
"245",1992,3,3,2,8,1,1,1,1,1,1,1,4,2,2,8,"Female",39,"Less than high school",25,17,1,256,4
"246",1992,3,3,1,1,1,1,1,2,1,2,2,4,2,8,2,"Female",43,"High school          ",50,47,1,430,6
"247",1992,2,3,1,2,1,1,1,2,1,2,2,4,2,1,3,"Female",70,"Less than high school",23,38,0,300,3
"248",1992,8,4,2,2,1,1,1,1,1,1,1,4,8,1,2,"Female",60,"Less than high school",16,21,1,360,6
"249",1992,3,3,2,2,1,1,1,1,1,1,1,4,4,2,2,"Male  ",43,"Less than high school",31,33,0,230,2
"250",1992,3,3,2,2,1,1,1,1,1,1,1,4,8,1,2,"Male  ",70,"Less than high school",23,38,1,180,2
"251",1992,3,8,2,2,1,1,1,1,1,2,2,4,4,1,2,"Male  ",48,"Less than high school",23,38,0,80,1
"252",1992,3,8,2,2,1,1,1,1,1,1,1,4,2,1,2,"Female",61,"Less than high school",23,38,1,210,4
"253",1992,3,3,2,2,8,8,8,8,8,8,8,4,8,8,8,"Female",61,"High school          ",51,49,0,200,2
"254",1992,8,3,8,2,1,1,1,1,1,1,1,4,8,2,2,"Male  ",63,"Less than high school",45,40,1,450,7
"255",1992,3,3,2,2,1,1,1,1,1,1,1,4,3,1,3,"Male  ",57,"Less than high school",23,38,0,250,1
"256",1992,2,3,3,2,1,8,1,2,1,8,2,4,2,1,3,"Female",47,"High school          ",56,46,0,200,4
"257",1992,3,2,2,2,1,2,1,1,8,1,2,8,2,8,2,"Female",43,"Less than high school",29,29,1,160,4
"258",1992,3,2,2,2,8,2,1,2,8,2,2,3,2,1,3,"Male  ",87,"Less than high school",33,42,0,550,6
"259",1992,3,8,2,2,1,8,1,8,1,2,8,3,4,1,1,"Male  ",35,"More than high school",45,40,1,600,4
"260",1992,3,2,2,2,1,8,1,1,1,1,1,4,1,1,2,"Male  ",43,"Less than high school",23,13,1,280,2
"261",1992,3,2,2,2,8,2,1,2,1,2,2,3,2,1,2,"Female",61,"Less than high school",23,38,1,200,2
"262",1992,3,2,2,2,1,8,8,8,8,2,2,4,1,1,2,"Male  ",32,"High school          ",41,42,1,250,4
"263",1992,3,8,2,3,8,2,1,2,8,2,2,4,1,1,2,"Male  ",33,"Less than high school",35,34,1,450,6
"264",1992,4,2,2,1,1,2,1,2,1,2,2,4,1,1,4,"Female",60,"Less than high school",32,25,1,500,5
"265",1992,2,2,2,2,1,1,1,1,1,1,1,4,4,4,2,"Male  ",33,"Less than high school",29,34,0,300,3
"266",1992,2,3,3,3,1,1,1,1,1,1,2,4,1,4,1,"Female",57,"More than high school",66,57,0,160,1
"267",1992,3,3,1,1,1,2,1,2,1,2,1,3,3,1,1,"Female",39,"Less than high school",51,42,1,500,3
"268",1992,3,3,1,1,1,1,1,1,1,2,1,4,1,8,3,"Male  ",63,"Less than high school",45,40,1,190,2
"269",1992,2,3,1,2,1,2,1,2,1,2,2,3,1,1,3,"Female",51,"More than high school",69,60,0,70,1
"270",1992,3,8,2,1,1,1,1,1,1,1,1,4,2,4,2,"Male  ",29,"Less than high school",42,35,1,170,3
"271",1992,3,2,2,1,1,2,1,2,1,2,2,4,1,1,1,"Female",62,"Less than high school",16,23,0,300,3
"272",1992,3,2,2,1,1,2,1,1,1,1,2,4,3,3,2,"Male  ",38,"Less than high school",30,31,0,350,3
"273",1992,2,3,3,3,2,2,1,2,8,2,2,2,1,1,2,"Female",41,"More than high school",38,50,1,500,3
"274",1992,1,3,1,2,1,1,1,1,1,1,1,4,1,4,3,"Female",19,"Less than high school",43,32,0,250,3
"275",1992,2,3,2,2,1,1,1,1,1,2,1,4,3,4,2,"Female",23,"Less than high school",16,21,0,480,10
"276",1992,3,8,2,3,1,1,1,1,1,1,1,4,4,4,2,"Male  ",35,"Less than high school",40,30,1,190,5
"277",1992,2,2,3,2,1,1,1,1,1,2,1,4,1,1,2,"Male  ",58,"Less than high school",23,38,1,600,5
"278",1992,3,3,1,1,1,2,1,2,1,2,2,3,1,1,1,"Female",57,"Less than high school",23,38,1,187,3
"279",1992,3,3,1,1,1,2,1,2,1,2,2,4,2,4,3,"Female",25,"Less than high school",32,25,1,300,6
"280",1992,3,2,2,2,1,2,2,2,1,2,2,4,4,4,4,"Male  ",42,"More than high school",68,65,1,1000,2
"281",1992,3,2,3,2,1,1,1,1,1,1,1,4,2,1,3,"Female",53,"High school          ",51,49,1,500,3
"282",1992,3,2,2,2,1,2,1,NA,2,NA,NA,3,1,1,1,"Male  ",57,"Less than high school",28,33,1,400,5
"283",1992,2,3,3,3,1,2,1,2,1,2,2,4,1,4,3,"Female",34,"More than high school",38,50,1,400,5
"284",1992,3,2,2,2,1,2,1,1,1,2,2,4,2,4,2,"Male  ",37,"Less than high school",33,42,1,500,4
"285",1992,2,3,3,3,1,1,1,1,1,1,1,4,2,1,2,"Female",37,"High school          ",54,53,0,230,3
"286",1992,3,2,2,1,1,2,1,2,1,2,2,1,1,1,2,"Female",81,"Less than high school",16,22,0,130,5
"287",1992,3,2,2,2,1,2,1,1,1,1,2,4,1,1,3,"Male  ",49,"High school          ",46,46,1,300,4
"288",1992,3,3,2,2,1,2,1,1,1,2,2,2,1,4,1,"Female",34,"High school          ",38,44,1,250,5
"289",1992,3,3,3,2,1,1,1,1,1,1,1,4,1,1,3,"Female",41,"Less than high school",45,40,1,80,3
"290",1992,2,2,2,2,1,2,1,1,1,1,2,4,1,1,1,"Female",26,"High school          ",43,32,0,380,2
"291",1992,3,8,1,1,1,1,1,1,1,1,1,8,4,8,2,"Female",39,"Less than high school",16,21,1,130,4
"292",1992,3,3,2,1,1,2,1,1,1,2,2,3,2,2,2,"Male  ",65,"High school          ",50,32,1,400,3
"293",1992,3,2,2,1,1,8,1,1,1,8,1,4,2,1,3,"Female",45,"Less than high school",32,30,1,400,4
"294",1992,2,3,2,2,1,2,1,2,2,2,2,3,1,1,1,"Female",32,"Less than high school",43,32,1,600,6
"295",1992,2,2,3,2,1,2,1,1,1,1,1,4,3,4,1,"Male  ",40,"More than high school",69,57,1,500,3
"296",1992,NA,NA,NA,NA,1,2,1,2,1,2,2,2,1,1,2,"Female",65,"High school          ",37,24,1,600,3
"297",1992,2,3,3,2,1,1,1,1,1,1,1,4,2,8,2,"Female",34,"More than high school",43,32,1,300,4
"298",1992,3,3,3,2,1,2,1,1,1,2,2,4,2,1,1,"Female",31,"High school          ",32,30,1,400,5
"299",1992,3,2,1,1,1,1,1,1,1,1,1,2,2,1,2,"Male  ",62,"Less than high school",30,31,1,270,2
"300",1992,3,3,3,1,1,1,1,1,1,1,1,4,1,1,3,"Female",30,"High school          ",51,36,1,400,2
"301",1992,3,3,3,1,1,2,1,1,1,8,8,4,2,1,2,"Female",26,"High school          ",29,37,0,400,4
"302",1992,4,2,1,1,1,2,1,2,1,2,2,2,1,1,2,"Female",71,"Less than high school",32,25,0,110,1
"303",1992,3,3,3,3,1,1,1,1,1,1,1,4,4,4,3,"Male  ",38,"More than high school",43,32,1,900,4
"304",1992,3,3,8,8,1,1,1,1,1,1,2,4,1,2,4,"Female",65,"More than high school",66,57,0,160,1
"305",1992,2,3,2,3,1,2,2,2,1,2,2,4,1,1,3,"Female",38,"High school          ",43,32,0,320,3
"306",1992,2,3,2,2,1,1,NA,NA,NA,NA,1,4,3,4,3,"Female",38,"More than high school",60,51,0,200,2
"307",1992,3,3,2,3,1,1,1,1,1,1,2,3,2,3,1,"Female",46,"More than high school",69,60,1,800,4
"308",1992,2,2,8,8,1,1,1,1,1,1,1,4,3,2,2,"Male  ",21,"Less than high school",40,40,0,175,3
"309",1992,3,3,2,3,1,2,2,2,1,2,2,1,1,1,3,"Female",73,"More than high school",43,32,0,250,1
"310",1992,3,1,2,2,1,1,1,1,1,1,1,4,1,2,4,"Female",54,"Less than high school",52,38,1,370,2
"311",1992,2,2,2,2,1,1,1,1,1,1,1,3,2,4,3,"Male  ",47,"Less than high school",33,42,1,550,3
"312",1992,2,2,2,2,1,2,1,2,1,2,2,3,1,1,3,"Female",55,"Less than high school",16,21,1,200,2
"313",1992,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,"Female",42,"Less than high school",29,31,1,340,5
"314",1992,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,"Male  ",25,"Less than high school",23,38,0,100,3
"315",1992,3,2,2,2,2,2,2,2,2,2,2,4,4,1,2,"Male  ",19,"Less than high school",33,40,0,420,5
"316",1992,3,8,8,1,8,2,8,2,8,2,2,1,1,1,3,"Male  ",68,"Less than high school",34,43,1,150,2
"317",1992,3,2,2,1,1,1,1,1,1,1,2,3,1,4,3,"Female",45,"High school          ",39,33,1,200,5
"318",1992,3,2,1,1,2,2,2,2,2,2,2,4,1,1,3,"Female",57,"Less than high school",23,25,1,270,3
"319",1992,3,2,2,2,1,1,1,1,1,1,1,4,1,2,2,"Male  ",24,"Less than high school",38,43,0,250,4
"320",1992,4,2,2,2,1,1,1,1,2,2,2,4,4,1,3,"Female",44,"Less than high school",28,33,0,188,2
"321",1992,3,2,1,1,1,2,1,2,1,2,2,4,1,1,1,"Female",49,"High school          ",51,49,1,400,4
"322",1992,1,2,1,1,1,8,1,8,8,8,8,4,8,8,2,"Female",47,"High school          ",NA,NA,1,330,4
"323",1992,3,2,2,2,2,2,1,2,2,2,2,3,8,8,2,"Female",85,"Less than high school",NA,NA,0,400,5
"324",1992,2,3,1,1,1,1,1,1,1,1,1,4,2,8,2,"Male  ",48,"Less than high school",NA,NA,0,290,2
"325",1992,2,3,3,3,NA,NA,NA,NA,NA,NA,1,3,3,8,3,"Female",30,"High school          ",NA,NA,1,270,5
"326",1992,2,3,2,1,1,1,1,1,1,1,1,4,2,2,3,"Male  ",23,"Less than high school",50,32,1,300,3
"327",1992,1,4,2,1,1,8,1,2,1,2,2,4,3,1,2,"Male  ",29,"Less than high school",29,31,0,200,5
"328",1992,3,4,2,2,1,1,1,1,2,2,1,4,2,1,3,"Male  ",39,"Less than high school",26,32,1,400,2
"329",1992,3,3,1,2,1,2,1,2,1,1,2,3,2,1,1,"Female",41,"High school          ",38,50,1,300,6
"330",1992,3,3,2,1,2,2,1,2,1,2,2,1,1,4,2,"Female",36,"High school          ",59,49,1,450,5
"331",1992,2,3,3,2,1,2,1,1,2,2,2,1,1,1,1,"Female",47,"Less than high school",30,31,1,260,5
"332",1992,2,2,3,1,2,2,NA,1,2,2,2,1,1,1,1,"Female",23,"Less than high school",NA,NA,1,120,3
"333",1992,2,3,2,2,1,8,1,1,1,1,1,4,3,8,3,"Female",40,"More than high school",43,32,0,260,3
"334",1992,3,2,2,2,1,2,1,2,1,2,2,1,1,1,3,"Female",44,"High school          ",61,51,1,350,4
"335",1992,3,2,1,1,1,2,1,2,2,2,2,4,1,4,2,"Male  ",45,"Less than high school",36,38,1,350,3
"336",1992,4,3,1,2,1,1,1,1,1,1,1,4,1,1,2,"Female",41,"Less than high school",43,32,1,650,6
"337",1992,2,2,1,2,1,1,1,1,1,1,1,4,2,2,3,"Female",38,"High school          ",51,44,1,350,5
"338",1992,2,3,2,2,1,1,1,1,1,1,2,3,1,1,1,"Female",40,"Less than high school",32,30,1,344,6
"339",1992,3,2,2,1,1,2,1,2,1,2,2,4,1,1,3,"Male  ",64,"Less than high school",40,40,1,330,2
"340",1992,2,3,3,2,1,1,1,1,1,1,1,4,8,4,3,"Male  ",34,"High school          ",74,67,1,400,3
"341",1992,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,"Male  ",65,"Less than high school",29,31,1,500,5
"342",1992,2,2,2,2,8,8,8,8,8,2,1,4,2,1,4,"Female",41,"High school          ",51,49,1,550,3
"343",1992,2,3,2,1,1,8,1,8,8,2,2,4,1,8,2,"Female",52,"Less than high school",32,25,1,400,7
"344",1992,3,3,2,1,1,1,1,1,1,2,1,4,2,1,3,"Female",47,"High school          ",45,37,1,100,4
"345",1992,2,3,2,3,8,8,8,8,1,8,8,4,8,4,1,"Female",22,"More than high school",38,50,0,1000,4
"346",1992,2,3,2,2,1,2,1,2,1,2,2,1,1,1,3,"Female",64,"Less than high school",NA,NA,0,190,2
"347",1992,3,2,2,2,1,1,1,1,1,2,2,4,1,1,2,"Female",37,"More than high school",38,50,1,350,2
"348",1992,2,3,3,2,1,1,1,1,1,2,2,4,1,1,2,"Male  ",30,"Less than high school",27,35,0,110,1
"349",1992,2,3,3,2,1,1,1,1,1,1,1,4,8,4,2,"Male  ",48,"More than high school",56,45,1,800,4
"350",1992,3,3,2,2,1,2,1,2,1,2,2,3,1,1,2,"Male  ",27,"Less than high school",32,29,1,400,4
"351",1992,2,3,3,3,1,1,1,1,1,1,1,4,1,8,2,"Male  ",64,"More than high school",69,60,1,350,2
"352",1992,2,3,3,2,1,8,1,1,1,2,8,4,1,1,2,"Female",34,"Less than high school",32,25,1,175,5
"353",1992,2,3,3,2,1,1,1,1,1,1,1,4,2,3,3,"Male  ",21,"More than high school",NA,NA,0,600,4
"354",1992,2,3,8,8,1,8,1,1,1,8,8,4,2,1,2,"Male  ",60,"Less than high school",29,34,1,150,2
"355",1992,8,2,2,2,1,8,1,1,1,8,8,4,2,1,8,"Male  ",38,"Less than high school",34,33,1,600,6
"356",1992,2,8,8,2,1,8,1,1,1,8,8,8,2,2,2,"Female",60,"Less than high school",20,18,1,180,2
"357",1992,2,2,8,2,1,8,1,1,1,8,8,2,2,1,3,"Male  ",52,"Less than high school",26,32,1,400,2
"358",1992,3,3,3,3,1,2,1,1,1,8,8,4,2,1,3,"Female",70,"More than high school",88,78,0,70,1
"359",1992,3,1,1,1,1,1,1,1,1,1,1,4,2,1,2,"Male  ",46,"More than high school",60,63,1,350,3
"360",1992,8,8,1,1,1,8,1,8,1,8,8,2,1,1,2,"Female",80,"High school          ",32,30,1,200,2
"361",1992,3,2,2,2,1,1,1,1,1,1,1,4,1,4,2,"Female",61,"High school          ",51,45,0,168,1
"362",1992,2,3,2,2,1,1,1,1,1,1,1,4,1,1,2,"Female",33,"Less than high school",43,32,1,400,3
"363",1992,2,3,2,1,2,2,2,2,2,2,2,1,1,1,3,"Male  ",61,"Less than high school",45,40,1,90,2
"364",1992,2,2,3,2,1,1,1,1,1,1,1,4,1,4,1,"Female",33,"Less than high school",29,32,1,1150,3
"365",1992,4,2,2,2,1,1,1,1,1,1,1,4,2,1,2,"Male  ",39,"Less than high school",30,39,1,400,4
"366",1992,4,3,2,1,1,2,1,1,1,2,2,4,1,1,1,"Female",71,"Less than high school",27,20,1,230,2
"367",1992,2,2,2,2,1,8,1,8,1,8,8,3,3,2,2,"Male  ",67,"High school          ",51,48,1,300,2
"368",1992,1,2,2,1,1,1,1,1,1,1,1,4,1,1,2,"Female",43,"Less than high school",41,43,1,270,3
"369",1992,3,3,2,2,1,1,1,1,1,1,2,4,2,1,2,"Male  ",31,"High school          ",41,43,1,220,4
"370",1992,3,2,2,1,2,2,2,2,2,2,2,4,1,1,2,"Male  ",41,"More than high school",50,49,1,900,5
"371",1992,2,4,2,2,1,1,1,1,1,1,2,4,3,3,1,"Female",27,"More than high school",38,50,1,350,4
"372",1992,2,3,3,2,1,2,1,2,1,8,2,8,1,4,2,"Male  ",30,"High school          ",32,30,1,700,6
"373",1992,3,8,2,1,1,8,1,8,8,2,2,2,1,1,2,"Female",45,"Less than high school",23,38,1,50,3
"374",1992,2,2,2,2,1,1,1,1,1,8,2,4,1,8,3,"Female",22,"Less than high school",NA,NA,1,150,6
"375",1992,3,2,2,2,2,2,2,2,2,2,2,1,1,1,3,"Male  ",71,"Less than high school",23,38,1,100,4
"376",1992,3,3,2,4,1,2,1,2,1,1,2,4,2,8,2,"Male  ",37,"High school          ",54,49,1,420,2
"377",1992,3,2,2,2,1,2,1,1,1,2,2,1,1,1,4,"Female",78,"More than high school",66,57,0,210,1
"378",1992,3,3,2,3,1,1,1,1,1,1,1,4,3,3,2,"Male  ",51,"Less than high school",32,30,1,290,2
"379",1992,1,2,1,1,1,1,1,1,1,1,1,4,3,2,1,"Female",45,"Less than high school",51,49,1,1000,4
"380",1992,2,3,3,3,1,1,1,1,1,1,1,4,3,4,2,"Female",25,"High school          ",32,30,1,370,5
"381",1992,3,2,2,2,1,2,1,2,1,2,2,4,2,4,2,"Female",71,"Less than high school",30,31,0,300,5
"382",1992,3,2,2,2,1,1,1,1,1,8,1,4,2,2,4,"Male  ",42,"Less than high school",33,40,1,200,6
"383",1992,2,3,2,2,1,8,1,2,1,2,2,4,1,4,2,"Female",37,"High school          ",56,46,1,280,4
"384",1992,2,2,2,2,1,1,1,2,1,2,2,4,1,1,3,"Female",33,"Less than high school",32,30,1,300,3
"385",1992,3,3,2,1,1,2,1,1,1,2,2,3,3,1,1,"Male  ",52,"Less than high school",33,40,1,275,3
"386",1992,1,1,1,1,2,2,2,2,2,2,2,1,1,1,3,"Female",62,"Less than high school",NA,NA,1,250,3
"387",1992,2,3,1,2,1,2,1,2,1,2,2,3,3,4,2,"Female",62,"Less than high school",16,21,0,150,4
"388",1992,3,2,1,1,1,1,1,1,1,1,1,3,1,1,2,"Male  ",40,"High school          ",50,49,1,400,5
"389",1992,2,1,2,2,1,1,1,1,1,1,1,4,2,1,2,"Male  ",29,"More than high school",85,73,1,500,3
"390",1992,3,3,2,2,1,8,1,1,1,8,8,4,4,4,8,"Male  ",55,"High school          ",49,47,0,260,2
"391",1992,2,8,2,1,1,2,1,8,1,2,2,8,1,1,2,"Female",68,"Less than high school",24,25,0,244,2
"392",1992,2,3,2,2,1,1,1,2,1,2,2,2,1,1,3,"Female",54,"Less than high school",24,22,1,320,3
"393",1992,3,3,2,1,1,1,1,1,1,1,1,4,3,1,2,"Female",42,"Less than high school",20,19,1,200,4
"394",1992,4,3,2,2,1,1,1,1,1,8,8,4,2,8,2,"Male  ",39,"High school          ",50,49,1,300,4
"395",1992,3,2,2,2,2,2,8,2,1,2,2,4,4,4,4,"Male  ",20,"Less than high school",NA,NA,0,250,3
"396",1992,2,2,3,3,1,2,1,2,1,8,8,4,1,1,2,"Male  ",34,"High school          ",34,38,1,520,5
"397",1992,2,3,3,2,1,1,1,2,1,8,8,4,2,1,3,"Female",50,"Less than high school",53,34,1,210,2
"398",1992,4,2,2,1,1,1,1,1,1,2,2,8,1,1,3,"Female",69,"Less than high school",16,23,1,550,6
"399",1992,3,1,2,3,1,8,1,8,1,8,2,4,2,2,2,"Male  ",40,"High school          ",50,47,1,380,5
"400",1992,3,2,2,2,1,2,1,8,1,8,2,4,1,1,2,"Female",43,"More than high school",50,47,1,300,4
"401",1992,3,3,2,2,1,2,1,2,1,2,2,4,1,2,2,"Male  ",35,"More than high school",45,39,1,120,4
"402",1992,3,2,1,2,1,2,1,2,1,2,1,4,1,1,3,"Female",32,"High school          ",43,32,1,320,4
"403",1992,2,2,2,2,1,8,1,8,1,2,2,3,1,1,3,"Female",52,"High school          ",43,32,0,350,3
"404",1992,3,2,1,1,1,1,1,1,1,1,2,8,1,1,3,"Female",36,"Less than high school",29,31,1,300,4
"405",1992,3,2,1,1,2,2,2,2,2,2,2,8,1,1,2,"Female",83,"Less than high school",22,31,0,180,1
"406",1992,2,8,2,1,1,1,1,1,1,1,1,4,1,4,3,"Female",39,"More than high school",32,30,1,500,4
"407",1992,3,2,2,2,1,8,1,1,8,8,8,3,1,1,4,"Female",63,"Less than high school",45,40,1,260,2
"408",1992,3,3,2,1,1,1,1,1,1,2,1,4,1,1,2,"Male  ",26,"Less than high school",34,43,1,280,5
"409",1992,1,2,2,2,1,2,1,2,1,2,2,4,2,2,3,"Female",27,"High school          ",56,46,0,450,2
"410",1992,2,3,1,1,1,2,1,2,2,2,2,1,1,1,2,"Female",36,"More than high school",51,49,1,200,4
"411",1992,8,2,2,1,1,1,1,1,1,1,8,4,2,1,2,"Male  ",37,"Less than high school",38,36,1,120,4
"412",1992,2,2,2,1,2,2,2,2,2,2,2,8,1,1,2,"Female",33,"Less than high school",23,38,1,150,7
"413",1992,2,2,2,2,1,1,1,1,1,8,1,4,1,1,1,"Female",35,"High school          ",NA,NA,1,1000,6
"414",1992,3,8,1,1,8,8,8,8,8,8,8,8,1,8,2,"Female",71,"Less than high school",23,38,0,72,1
"415",1992,3,8,2,2,1,1,1,1,1,1,1,8,1,3,2,"Male  ",66,"Less than high school",23,38,0,300,5
"416",1992,3,2,2,2,1,8,1,NA,1,2,NA,4,1,1,3,"Female",72,"Less than high school",23,38,1,450,4
"417",1992,3,3,3,3,1,2,1,2,1,2,2,1,1,1,2,"Male  ",44,"More than high school",53,60,0,300,2
"418",1992,2,3,2,2,1,1,1,2,1,2,1,2,1,1,2,"Female",21,"Less than high school",23,38,0,750,5
"419",1992,3,3,3,2,1,2,1,NA,1,2,2,2,1,1,3,"Female",39,"Less than high school",43,32,1,470,5
"420",1992,3,1,1,1,8,8,8,8,8,8,8,8,8,8,1,"Male  ",79,"Less than high school",27,34,1,300,2
"421",1992,4,1,1,1,8,8,8,8,8,8,8,8,8,8,8,"Male  ",80,"Less than high school",34,43,1,250,3
"422",1992,1,3,2,2,1,1,1,1,1,1,1,4,3,4,4,"Female",31,"More than high school",NA,NA,1,2000,4
"423",1992,1,4,3,3,1,1,1,1,1,1,1,4,4,4,4,"Male  ",19,"More than high school",NA,NA,0,650,4
"424",1992,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,"Female",23,"Less than high school",NA,NA,0,700,7
"425",1992,1,4,3,3,1,1,1,1,1,1,1,4,4,4,4,"Female",28,"More than high school",53,53,0,400,1
"426",1992,3,2,2,2,8,8,8,8,8,8,8,8,8,8,1,"Male  ",71,"Less than high school",30,34,1,300,2
"427",1992,1,2,1,1,1,1,1,1,1,1,1,4,3,4,2,"Female",52,"Less than high school",29,32,1,1000,5
"428",1992,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,"Female",68,"Less than high school",25,42,0,110,1
"429",1992,2,3,3,2,1,1,1,1,1,1,8,4,3,8,2,"Male  ",33,"Less than high school",30,34,1,400,3
"430",1992,2,3,2,2,1,2,1,1,1,2,2,3,1,2,3,"Female",26,"More than high school",NA,NA,1,1200,4
"431",1992,3,1,1,1,8,8,8,8,8,8,8,4,2,4,8,"Male  ",29,"Less than high school",40,38,0,80,1
"432",1992,8,8,2,2,8,8,8,8,8,8,8,8,8,8,8,"Female",80,"Less than high school",30,31,1,300,2
"433",1992,1,4,3,3,1,1,1,1,1,1,1,4,4,4,4,"Female",21,"More than high school",NA,NA,0,1200,3
"434",1992,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,"Male  ",30,"More than high school",85,73,1,900,5
"435",1992,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,"Female",78,"Less than high school",30,31,1,250,2
"436",1992,2,2,2,2,1,1,1,1,1,2,2,3,3,3,2,"Female",45,"More than high school",66,57,1,600,4
"437",1992,3,1,1,1,2,2,2,2,2,2,2,3,1,1,2,"Male  ",51,"More than high school",49,46,1,2000,4
"438",1992,1,4,4,4,1,1,1,1,1,1,1,4,4,4,4,"Female",30,"More than high school",54,53,1,2000,2
"439",1992,3,1,1,1,1,2,1,1,1,2,2,3,1,1,2,"Male  ",28,"Less than high school",30,31,1,800,8
"440",1992,3,2,2,2,1,2,1,1,1,2,2,4,3,4,3,"Male  ",34,"More than high school",85,73,1,300,2
"441",1992,3,2,2,2,8,8,8,8,8,8,8,8,8,8,2,"Female",59,"Less than high school",43,32,1,250,2
"442",1992,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,"Male  ",44,"High school          ",29,31,1,2000,3
"443",1992,2,3,3,3,1,1,1,1,1,1,1,4,2,4,3,"Male  ",22,"More than high school",NA,NA,0,800,4
"444",1992,1,4,3,3,1,2,1,1,1,2,2,4,2,2,3,"Female",21,"More than high school",NA,NA,0,1200,5
"445",1992,2,3,2,2,1,1,1,1,1,1,8,4,3,3,3,"Female",21,"High school          ",NA,NA,1,2000,5
"446",1992,3,3,2,2,1,1,1,1,1,8,2,3,3,4,2,"Female",49,"High school          ",38,44,1,450,3
"447",1992,2,3,4,8,1,2,1,2,1,2,2,4,3,1,2,"Male  ",22,"More than high school",NA,NA,0,450,4
"448",1992,3,1,1,1,2,2,2,2,2,2,2,1,1,1,3,"Female",42,"More than high school",38,50,1,400,5
"449",1992,3,1,1,1,2,2,2,2,2,2,2,1,1,1,3,"Female",49,"More than high school",66,57,1,350,3
"450",1992,8,8,8,8,1,1,1,1,1,1,1,8,8,8,8,"Female",41,"Less than high school",28,31,0,80,2
"451",1992,1,3,1,3,2,2,2,2,2,2,2,1,1,1,3,"Female",49,"More than high school",66,57,1,350,3
"452",1992,3,2,2,1,2,2,2,2,2,2,2,2,1,1,3,"Female",43,"Less than high school",43,32,1,350,5
"453",1992,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,"Male  ",45,"Less than high school",40,38,1,300,4
"454",1992,3,2,1,1,1,1,1,1,1,1,1,2,2,4,3,"Female",50,"High school          ",66,63,1,600,3
"455",1992,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,"Male  ",57,"Less than high school",28,33,1,250,4
"456",1992,3,2,1,1,1,1,1,1,1,1,1,2,1,2,3,"Female",47,"Less than high school",34,43,0,380,5
"457",1992,4,8,1,1,1,1,1,1,1,8,1,8,1,8,1,"Female",43,"Less than high school",25,23,1,230,5
"458",1992,1,3,3,1,1,1,1,1,1,1,1,4,8,8,3,"Male  ",33,"Less than high school",40,38,1,270,3
"459",1992,2,3,1,1,1,2,1,2,1,1,2,3,1,3,2,"Male  ",46,"High school          ",40,38,1,360,4
"460",1992,3,3,3,1,1,2,1,1,1,1,2,4,1,4,3,"Female",26,"More than high school",51,52,1,350,4
"461",1992,2,3,1,1,1,8,1,1,1,1,1,4,8,4,2,"Female",44,"Less than high school",35,32,1,180,2
"462",1992,3,3,3,3,1,2,1,8,1,8,2,3,2,1,3,"Female",49,"High school          ",43,32,0,150,1
"463",1992,3,2,2,1,2,2,2,2,2,2,2,1,1,1,2,"Male  ",32,"Less than high school",30,36,1,350,9
"464",1992,3,3,2,2,1,2,1,2,1,2,2,3,2,2,4,"Female",67,"More than high school",55,48,0,300,1
